race_key,race_year,schedule_idx,event,circuit,event_date,driver,team,qualifying_position,qualifying_lap_time_s,race_lap_time_s,finishing_position,position_changes,dnf,dnf_known,status,points,laps_completed,elo_before,elo_delta,elo_final,overtaking_difficulty
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,ERI,Sauber,12.0,112.173111111,112.067380952,18.0,6.0,1,True,Power loss,0.0,24.0,1455.8996370526236,-7.961641601311017,1447.9379954513126,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,GAS,Toro Rosso,17.0,115.703166666,109.237511627,16.0,1.0,1,True,Engine,0.0,46.0,1461.0538886900576,-5.613744479255628,1493.0651886207947,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,GRO,Haas F1 Team,7.0,113.6698,108.354745098,9.0,2.0,0,True,+1 Lap,2.0,54.0,1462.0400865957479,3.194164715431754,1372.4774448225103,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,HAM,Mercedes,1.0,112.106666666,105.611461538,1.0,0.0,0,True,Finished,25.0,55.0,1645.692658126241,7.141210040339511,1731.7414504808555,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,HAR,Toro Rosso,16.0,111.5935,109.053019607,12.0,4.0,0,True,+1 Lap,0.0,54.0,1420.0698883716734,0.8384741047379123,1420.9083624764114,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,HUL,Renault,10.0,113.5005,,20.0,10.0,1,True,Collision,0.0,0.0,1478.677558069698,-11.279715987749569,1473.4256661158654,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,LEC,Sauber,8.0,114.499785714,107.5365,7.0,1.0,0,True,Finished,6.0,55.0,1463.2949849106265,5.676942144655333,1743.365062543544,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,MAG,Haas F1 Team,13.0,109.801,108.570568627,10.0,3.0,0,True,+1 Lap,1.0,54.0,1476.06234364885,1.4431315565300094,1394.7481985018023,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,OCO,Racing Point,9.0,110.39625,108.973341463,17.0,8.0,1,True,Engine,0.0,44.0,1479.4094031590641,-7.515795021318935,1470.9374277709815,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,PER,Racing Point,14.0,111.663875,107.62251923,8.0,6.0,0,True,Finished,4.0,55.0,1496.721256174464,3.247201143759167,1629.2414502283532,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,RAI,Ferrari,4.0,112.383538461,121.767666666,19.0,15.0,1,True,Power loss,0.0,6.0,1599.9534691640702,-14.16935586307678,1449.7035452092396,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,RIC,Red Bull Racing,5.0,114.692363636,106.103230769,4.0,1.0,0,True,Finished,12.0,55.0,1516.1620544206978,7.620040565364814,1470.909747997035,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,SAI,Renault,11.0,111.214166666,107.276615384,6.0,5.0,0,True,Finished,8.0,55.0,1494.8203108799853,5.8400466777462015,1700.5906060556727,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,SIR,Williams,19.0,112.45475,109.430196078,15.0,4.0,0,True,+1 Lap,0.0,54.0,1409.831393530767,-2.6100830936941737,1407.2213104370728,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,STR,Williams,20.0,108.58475,109.048568627,13.0,7.0,0,True,+1 Lap,0.0,54.0,1427.8475115697966,-0.68634733178046,1462.8307342880876,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,VAN,McLaren,18.0,110.5875,109.109823529,14.0,4.0,0,True,+1 Lap,0.0,54.0,1456.055299583647,-2.914390565584631,1453.1409090180623,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,VER,Red Bull Racing,6.0,107.190222222,106.101442307,3.0,3.0,0,True,Finished,15.0,55.0,1587.4153001565023,6.451028863599348,1879.4505913786095,0.4054054054054054
2018__20__Abu_Dhabi_Grand_Prix,2018,20,Abu Dhabi Grand Prix,FORMULA 1 2018 ETIHAD AIRWAYS ABU DHABI GRAND PRIX,2018-11-25,VET,Ferrari,3.0,112.473583333,105.799134615,2.0,1.0,0,True,Finished,18.0,55.0,1619.1730259087292,6.6909239547770465,1516.055076169242,0.4054054054054054
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,ALB,Toro Rosso,13.0,101.5546,90.815736842,14.0,1.0,0,True,+1 Lap,0.0,57.0,1500.0,-3.8208365936092696,1427.1341753441338,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,BOT,Mercedes,2.0,102.112642857,88.402155172,1.0,1.0,0,True,Finished,26.0,58.0,1605.5698101425485,8.934910204010016,1402.7114444643748,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,GAS,Red Bull Racing,17.0,104.0316,90.096403508,11.0,6.0,0,True,+1 Lap,0.0,57.0,1455.440144210802,1.5239679412144778,1493.0651886207947,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,GIO,Alfa Romeo Racing,14.0,97.4908,91.190561403,15.0,1.0,0,True,+1 Lap,0.0,57.0,1500.0,-5.083994488346112,1422.4925693165171,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,GRO,Haas F1 Team,6.0,99.417818181,91.72075862,18.0,12.0,1,True,Wheel,0.0,29.0,1465.2342513111796,-7.656219937756121,1372.4774448225103,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,HAM,Mercedes,1.0,99.887,88.76225862,2.0,1.0,0,True,Finished,18.0,58.0,1652.8338681665805,6.157484505297493,1731.7414504808555,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,HUL,Renault,11.0,101.53,90.044280701,7.0,4.0,0,True,+1 Lap,6.0,57.0,1467.3978420819485,6.163473339493429,1473.4256661158654,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,KUB,Williams,20.0,99.2254,94.167472727,17.0,3.0,0,True,+3 Laps,0.0,55.0,1500.0,-7.610310277819796,1381.4648707320025,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,KVY,Toro Rosso,15.0,104.576,90.090526315,10.0,5.0,0,True,+1 Lap,1.0,57.0,1500.0,1.2317949853380985,1493.267635061866,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,LEC,Ferrari,5.0,98.392416666,89.406120689,5.0,0.0,0,True,Finished,10.0,58.0,1468.9719270552819,8.63511751490295,1743.365062543544,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,MAG,Haas F1 Team,7.0,99.417583333,89.904844827,6.0,1.0,0,True,Finished,8.0,58.0,1477.50547520538,7.074561484150291,1394.7481985018023,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,NOR,McLaren,8.0,101.005571428,90.794017543,12.0,4.0,0,True,+1 Lap,0.0,57.0,1500.0,-1.2945208041355856,1738.1816444877916,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,PER,Racing Point,10.0,96.3608,90.803315789,13.0,3.0,0,True,+1 Lap,0.0,57.0,1499.9684573182233,-2.556566385417859,1629.2414502283532,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,RAI,Alfa Romeo Racing,9.0,98.836,90.065070175,8.0,1.0,0,True,+1 Lap,4.0,57.0,1585.7841133009933,0.7585544714140591,1449.7035452092396,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,RIC,Renault,12.0,101.87375,92.832928571,19.0,7.0,1,True,Damage,0.0,28.0,1523.7820949860627,-10.976417709417447,1470.909747997035,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,RUS,Williams,19.0,98.411333333,92.446517857,16.0,3.0,0,True,+2 Laps,0.0,56.0,1500.0,-6.347152383082953,1673.2233276428885,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,SAI,McLaren,18.0,96.343,92.770333333,20.0,2.0,1,True,Engine,0.0,9.0,1500.6603575577315,-11.423072520244185,1700.5906060556727,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,STR,Racing Point,16.0,97.77925,90.078263157,9.0,7.0,0,True,+1 Lap,2.0,57.0,1427.161164238016,5.008028454591916,1462.8307342880876,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,VER,Red Bull Racing,4.0,99.37825,88.790431034,3.0,1.0,0,True,Finished,15.0,58.0,1593.8663290201016,6.80049873334745,1879.4505913786095,0.5675675675675675
2019__00__Australian_Grand_Prix,2019,0,Australian Grand Prix,FORMULA 1 ROLEX AUSTRALIAN GRAND PRIX 2019,2019-03-17,VET,Ferrari,3.0,102.006363636,89.386793103,4.0,1.0,0,True,Finished,12.0,58.0,1625.8639498635061,4.480699466069129,1516.055076169242,0.5675675675675675
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,ALB,Toro Rosso,12.0,101.0647,100.42091228,9.0,3.0,0,True,Finished,2.0,57.0,1496.1791634063907,2.623487962664948,1427.1341753441338,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,BOT,Mercedes,4.0,104.067,99.373245614,2.0,2.0,0,True,Finished,18.0,57.0,1614.5047203465585,7.379004709541156,1402.7114444643748,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,GAS,Red Bull Racing,13.0,100.935625,100.340157894,8.0,5.0,0,True,Finished,4.0,57.0,1456.9641121520165,5.252858746821033,1493.0651886207947,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,GIO,Alfa Romeo Racing,16.0,101.47075,100.454280701,11.0,5.0,0,True,Finished,0.0,57.0,1494.9160055116538,0.14158774997566015,1422.4925693165171,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,GRO,Haas F1 Team,8.0,104.015272727,103.047625,20.0,12.0,1,True,Retired,0.0,16.0,1457.5780313734235,-9.926146586681828,1372.4774448225103,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,HAM,Mercedes,3.0,105.722727272,98.376446428,1.0,2.0,0,True,Finished,25.0,57.0,1658.991352671878,7.238135739498012,1731.7414504808555,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,HUL,Renault,17.0,101.0675,98.56426415,17.0,0.0,1,True,Engine,0.0,53.0,1473.561315421442,-6.689901044002166,1473.4256661158654,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,KUB,Williams,20.0,100.8736,102.9466,16.0,4.0,0,True,+2 Laps,0.0,55.0,1492.3896897221803,-6.085422582930596,1381.4648707320025,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,KVY,Toro Rosso,15.0,100.291,101.123232142,12.0,3.0,0,True,+1 Lap,0.0,56.0,1501.2317949853382,-1.3437964433308034,1493.267635061866,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,LEC,Ferrari,1.0,100.829333333,99.428526315,3.0,2.0,0,True,Finished,16.0,57.0,1477.6070445701848,10.853310207816788,1743.365062543544,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,MAG,Haas F1 Team,6.0,102.2517,101.140035714,13.0,7.0,0,True,+1 Lap,0.0,56.0,1484.5800366895303,-2.0220251020642137,1394.7481985018023,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,NOR,McLaren,10.0,103.684583333,100.123666666,6.0,4.0,0,True,Finished,8.0,57.0,1498.7054791958644,6.324083826398416,1738.1816444877916,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,PER,Racing Point,14.0,100.675625,100.438438596,10.0,4.0,0,True,Finished,1.0,57.0,1497.4118909328054,1.3169691435117543,1629.2414502283532,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,RAI,Alfa Romeo Racing,9.0,101.081833333,100.153771929,7.0,2.0,0,True,Finished,6.0,57.0,1586.5426677724074,1.9961802690110533,1449.7035452092396,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,RIC,Renault,11.0,104.006625,98.801547169,18.0,7.0,1,True,Out of fuel,0.0,53.0,1512.8056772766452,-9.330637790025847,1470.909747997035,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,RUS,Williams,19.0,100.3926,102.160982142,15.0,4.0,0,True,+1 Lap,0.0,56.0,1493.6528476169171,-4.866645233828292,1673.2233276428885,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,SAI,McLaren,7.0,102.615545454,100.304528301,19.0,12.0,1,True,Collision damage,0.0,53.0,1489.2372850374873,-9.764223492432373,1700.5906060556727,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,STR,Racing Point,18.0,100.09025,101.455428571,14.0,4.0,0,True,+1 Lap,0.0,56.0,1432.169192692608,-1.4841745913782192,1462.8307342880876,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,VER,Red Bull Racing,5.0,97.752142857,99.433385964,4.0,1.0,0,True,Finished,12.0,57.0,1600.666827753449,5.310259575141585,1879.4505913786095,0.41891891891891897
2019__01__Bahrain_Grand_Prix,2019,1,Bahrain Grand Prix,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2019,2019-03-31,VET,Ferrari,2.0,107.276222222,99.953736842,5.0,3.0,0,True,Finished,10.0,57.0,1630.3446493295753,3.0770949362939257,1516.055076169242,0.41891891891891897
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,ALB,Toro Rosso,,,101.102818181,10.0,,0,True,+1 Lap,1.0,55.0,1498.8026513690556,1.2626259181440185,1427.1341753441338,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,BOT,Mercedes,1.0,107.5048,98.801821428,2.0,1.0,0,True,Finished,18.0,56.0,1621.8837250560996,7.145677125121995,1402.7114444643748,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,GAS,Red Bull Racing,6.0,109.742444444,100.279589285,6.0,0.0,0,True,Finished,9.0,56.0,1462.2169708988374,7.58952143090406,1493.0651886207947,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,GIO,Alfa Romeo Racing,,136.522,101.493272727,15.0,,0,True,+1 Lap,0.0,55.0,1495.0575932616296,-4.921785744324604,1422.4925693165171,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,GRO,Haas F1 Team,10.0,113.019888888,101.121363636,11.0,1.0,0,True,+1 Lap,0.0,55.0,1447.6518847867417,1.7723428903322471,1372.4774448225103,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,HAM,Mercedes,2.0,107.7746,98.684821428,1.0,1.0,0,True,Finished,25.0,56.0,1666.229488411376,7.031240440958615,1731.7414504808555,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,HUL,Renault,8.0,109.1545,104.37075,20.0,12.0,1,True,Power Unit,0.0,16.0,1466.8714143774398,-10.255307569228517,1473.4256661158654,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,KUB,Williams,18.0,104.652,103.091092592,17.0,1.0,0,True,+2 Laps,0.0,54.0,1486.3042671392498,-7.1416395914971815,1381.4648707320025,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,KVY,Toro Rosso,11.0,106.40875,103.006707317,19.0,8.0,1,True,Collision,0.0,41.0,1499.8879985420074,-10.143892332753143,1493.267635061866,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,LEC,Ferrari,4.0,107.23490909,99.243321428,5.0,1.0,0,True,Finished,10.0,56.0,1488.4603547780016,7.940860366910531,1743.365062543544,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,MAG,Haas F1 Team,9.0,112.2707,101.257727272,13.0,4.0,0,True,+1 Lap,0.0,55.0,1482.5580115874661,-1.958174454853514,1394.7481985018023,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,NOR,McLaren,15.0,107.47275,103.0186,18.0,3.0,1,True,Collision,0.0,50.0,1505.029563022263,-9.061322197757798,1738.1816444877916,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,PER,Racing Point,12.0,107.242,100.752418181,8.0,4.0,0,True,+1 Lap,4.0,55.0,1498.728860076317,3.7915315390958497,1629.2414502283532,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,RAI,Alfa Romeo Racing,13.0,108.53275,100.873890909,9.0,4.0,0,True,+1 Lap,2.0,55.0,1588.5388480414185,-0.5940038138061707,1449.7035452092396,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,RIC,Renault,7.0,107.401916666,100.716272727,7.0,0.0,0,True,+1 Lap,6.0,55.0,1503.4750394866194,4.88803151312601,1470.909747997035,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,RUS,Williams,17.0,106.713666666,102.793611111,16.0,1.0,0,True,+2 Laps,0.0,54.0,1488.786202383089,-5.965276482697987,1673.2233276428885,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,SAI,McLaren,14.0,108.545625,101.438163636,14.0,0.0,0,True,+1 Lap,0.0,55.0,1479.4730615450549,-3.1137693696378634,1700.5906060556727,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,STR,Racing Point,16.0,103.4455,101.241727272,12.0,4.0,0,True,+1 Lap,0.0,55.0,1430.6850181012298,1.0808147671455406,1462.8307342880876,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,VER,Red Bull Racing,5.0,109.023666666,99.178160714,4.0,1.0,0,True,Finished,12.0,56.0,1605.9770873285906,5.139149087258581,1879.4505913786095,0.6546546546546548
2019__02__Chinese_Grand_Prix,2019,2,Chinese Grand Prix,FORMULA 1 HEINEKEN CHINESE GRAND PRIX 2019,2019-04-14,VET,Ferrari,3.0,106.092818181,98.93025,3.0,0.0,0,True,Finished,15.0,56.0,1633.4217442658692,5.513376477559318,1516.055076169242,0.6546546546546548
2019__03__Azerbaijan_Grand_Prix,2019,3,Azerbaijan Grand Prix,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,2019-04-28,ALB,Toro Rosso,12.0,115.24876923,110.61798,11.0,1.0,0,True,+1 Lap,0.0,50.0,1500.0652772871997,-0.05117845104881891,1427.1341753441338,0.5810810810810811
2019__03__Azerbaijan_Grand_Prix,2019,3,Azerbaijan Grand Prix,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,2019-04-28,BOT,Mercedes,1.0,111.195538461,108.09690196,1.0,0.0,0,True,Finished,25.0,51.0,1629.0294021812215,8.185869546052484,1402.7114444643748,0.5810810810810811
2019__03__Azerbaijan_Grand_Prix,2019,3,Azerbaijan Grand Prix,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,2019-04-28,GAS,Red Bull Racing,20.0,118.60975,108.450736842,17.0,3.0,1,True,Transmission,0.0,38.0,1469.8064923297416,-6.576297981578174,1493.0651886207947,0.5810810810810811
2019__03__Azerbaijan_Grand_Prix,2019,3,Azerbaijan Grand Prix,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,2019-04-28,GIO,Alfa Romeo Racing,8.0,116.150285714,110.66784,12.0,4.0,0,True,+1 Lap,0.0,50.0,1490.135807517305,-0.9670906698368107,1422.4925693165171,0.5810810810810811
2019__03__Azerbaijan_Grand_Prix,2019,3,Azerbaijan Grand Prix,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,2019-04-28,GRO,Haas F1 Team,15.0,117.3015,112.330289473,18.0,3.0,1,True,Brakes,0.0,38.0,1449.424227677074,-7.140464714962516,1372.4774448225103,0.5810810810810811
2019__03__Azerbaijan_Grand_Prix,2019,3,Azerbaijan Grand Prix,FORMULA 1 SOCAR AZERBAIJAN GRAND PRIX 2019,2019-04-28,HAM,Mercedes,2.0,113.043857142,108.126784313,2.0,0.0,0,True,Finished,18.0,51.0,1673.2607288523345,5.57063031807362,1731.7414504808555,0.5810810810810811
